Job Title,ID,State,City,Exp_years,School,Degree,Major
Marketing Analyst,1309,California,San Francisco,4,Moldova State University,Master,Master's degree Philological Sciences 9.0
Marketing Analyst,1310,California,Los Angeles,19,Appalachian State University,Bachelor,Bachelor of Science Degree Communications/Minor Marketing/Concentration Media Advertising 
Marketing Analyst,1311,New York,New York,6,"University of California, Berkeley",Bachelor,"Bachelor of Arts - BA Applied Mathematics and Economics, Public Policy minor "
Marketing Analyst,1312,Texas,,1,The University of Texas at Arlington,ETC,"Political Science, Minor in Business Administration Political Science and Business Administration "
Analyst,1313,New York,New York,8,Columbia University in the City of New York,Master,Master of Arts (MA)  
Analyst,1314,New York,New York,5,Northeastern University,Bachelor,Bachelor's Degree Music Industry 
Analyst,1315,Tennessee,Nashville,5,Belmont University,ETC,Entertainment Industry Studies major - Business minor  3.9 GPA
Data Analyst,1316,Washington,,11,George Mason University,Master,M.A. International Commerce and Policy 
Marketing Analyst,1317,Massachusetts,Boston,6,Carnegie Mellon University - Tepper School of Business,Master,Master of Business Administration (MBA)  
Marketing Analyst,1318,Texas,,10,Vanderbilt University - Owen Graduate School of Management,Master,"MBA Marketing, Strategy "
Analyst,1319,Pennsylvania,,2,Carnegie Mellon University,Not Specification,  
Marketing Analyst,1320,Nevada,Las Vegas,16,The University of Texas at Austin,Bachelor,Bachelor of Science Advertising 
Analyst,1321,Michigan,,3,University of Michigan - Stephen M. Ross School of Business,Bachelor,"Bachelor of Business Administration (B.B.A.) Business Administration and Management, General Junior"
Marketing Analyst,1322,Florida,Miami,11,University of Southern Mississippi,Bachelor,Bachelor of Science Tourism Management 
Marketing Analyst,1323,New York,New York,10,Brown University,ETC," Commerce, Organization, and Entrepreneurship "
Analyst,1324,Tennessee,Memphis,4,The University of Memphis,Bachelor, Business Finance 
Marketing Analyst,1325,Texas,Dallas,5,Purdue University,Bachelor,Bachelor of Science Business Management with a concentration in Economics 3.0/4.0
Analyst,1326,Texas,,18,Haas School of Business,Bachelor,BS Business Administration 
Marketing Analyst,1327,Illinois,Chicago,4,University of Illinois at Urbana-Champaign,Bachelor,Bachelor of Science (BS) Advertising 
Marketing Analyst,1328,California,,15,University of South Florida,Bachelor,Bachlors in Mass Communications Advertising 
Marketing Analyst,1329,Arizona,Phoenix,10,Arizona State University - W. P. Carey School of Business,Bachelor,Bachelor of Science (B.S.) Business Marketing 
Marketing Analyst,1330,California,,8,"University of California, Berkeley, Haas School of Business",Bachelor, Business Administration: Marketing 
Analyst,1331,Ohio,,7,University of Cincinnati,Master,Masters Business Analytics 3.9
Analyst,1332,California,Los Angeles,0,獰롥쎖�뒥藥욃ㄷ耶�域쎿쓨�윾�늽�젩,ETC,"University of California, Los Angeles Cognitive Science "
Marketing Analyst,1333,Florida,,13,Soochow University (CN),Bachelor,B.A. Human Resource Management 
Marketing Analyst,1334,California,San Francisco,8,"University of California, Berkeley",Bachelor,B.A. Economics 
Analyst,1335,Indiana,,2,Purdue University,ETC,"Undergraduate Finance, Computer Science 3.94"
Analyst,1336,Florida,,35,"Norwich University - Northfield, Vermont",Bachelor,BA Modern Languages 
Marketing Analyst,1337,Florida,,8,Penn State University,Bachelor,Bachelor Marketing and Management 
Marketing Analyst,1338,New York,New York,7,Northwestern University,Bachelor,Bachelor of Science - BS Journalism 
Marketing Analyst,1339,California,Los Angeles,2,USC,Bachelor,Bachelor of Arts (BA) Psychology 
Marketing Analyst,1340,Florida,,4,Florida State University,Bachelor,Bachelor of Science - BS Risk Management and Insurance 
Marketing Analyst,1341,Washington,,7,"Amity Global Business School, Mumbai",Master,Master of Business Administration (MBA) Marketing 
Marketing Analyst,1342,California,,19,College of Charleston,Bachelor,BS Finance 
Analyst,1343,Maryland,Baltimore,4,Towson University,Master,Master of Science - MS Marketing Intelligence 3.96
Analyst,1344,California,,7,University of Houston-Clear Lake,Master,Master of Arts (M.A.) Industrial and Organizational Psychology 3.98
Analyst,1345,California,,8,CSPP(California School of Professional Psychology)-Alliant International University,Master,Master of Arts (M.A.) Industrial-Organizational Psychology 
Marketing Analyst,1346,Nevada,Las Vegas,5,University of Nevada-Las Vegas,Bachelor,"Bachelor��셲 Degree Finance, General "
Marketing Analyst,1347,New York,New York,4,Columbia University in the City of New York,Bachelor,BA History and Psychology 
Marketing Analyst,1348,New Jersey,,1,NYU Stern School of Business,Bachelor,Bachelor of Science - BS Finance and Marketing 
Analyst,1349,Georgia,Atlanta,4,Emory University - Goizueta Business School,Bachelor,Bachelor of Business Administration - BBA Strategy and Management Consulting and Marketing 
Marketing Analyst,1350,California,,8,DeAnza College,ETC,Associate's Degree Liberal Arts and Sciences/Liberal Studies 
Marketing Analyst,1351,California,San Francisco,10,"University of California, Berkeley",Bachelor,Bachelor of Arts (BA) History of Art 
Marketing Analyst,1352,Illinois,Chicago,16,Illinois State University,Bachelor,BA Mass Communications 
Marketing Analyst,1353,Massachusetts,,2,Harvard University,Bachelor,Bachelor's degree Sociology Junior
Marketing Analyst,1354,California,,13,"University of California, San Diego",Master,Master of International Affairs International Management 
Marketing Analyst,1355,California,San Francisco,19,University of Pennsylvania - The Wharton School,ETC,Certificate Building a Business Case 
Data Analyst,1356,New York,New York,4,Harvard Business Analytics Program,Bachelor, Business Analytics 
Analyst,1357,Michigan,Detroit,4,University of Michigan,Master,Master��셲 Degree Sustainable Systems 
Analyst,1358,,,6,Carnegie Mellon University,Master,Master's degree Statistics 
Marketing Analyst,1359,California,San Francisco,10,San Jose State University,Bachelor,BS Marketing 
Marketing Analyst,1360,Minnesota,,4,Winona State University,Bachelor,"Bachelor of Arts - BA Mass Communication Public Relations, Communication Studies "
Data Analyst,1361,California,Los Angeles,6,Harvard Business Analytics Program,Bachelor, Business Analytics 
Marketing Analyst,1362,Arizona,,10,Centriq,ETC,Certificate Web Development 
Analyst,1363,California,,9,"University of California, Davis",Bachelor,Bachelor��셲 Degree Design 
Marketing Analyst,1364,Connecticut,,5,University of Connecticut School of Business,Master,Master's in Business Analytics and Project Management  
Analyst,1365,California,,39,Mount Holyoke College,Bachelor,"BA Politics, Sociology, Sports Management (UMASS-Amherst) "
Marketing Analyst,1366,Massachusetts,Boston,7,Northeastern University,Master,Master��셲 Degree Public Administration 
Marketing Analyst,1367,South Carolina,,30,UCLA,Bachelor,BA Industrial Relations 
Analyst,1368,New York,New York,12,Harvard Business School,Master,MBA  
Analyst,1369,Florida,,8,California State University-Chico,Bachelor,Bachelor of Business Administration (BBA) Marketing 
Marketing Analyst,1370,Florida,,4,University of Florida,Ph.D,DIG 3020 - Foundations of Digital Culture Digital Worlds Institute 
Analyst,1371,New York,New York,9,University of North Carolina at Chapel Hill,Bachelor,"B.A Communication Studies, Rhetoric concentration "
Data Analyst,1372,New York,New York,12,Penn State University,ETC,Associate's degree Information Technology 
Data Analyst,1373,California,San Francisco,9,Syracuse University,Master,"Master��셲 Degree Management Information Systems, General 3.67"
Marketing Analyst,1374,New York,New York,2,NYU School of Professional Studies,Master,Master's degree Tourism and Travel Services Management 
Marketing Analyst,1375,New York,New York,1,University of Rochester,Bachelor,Bachelor of Science - BS Computer Science Computer Science 
Marketing Analyst,1376,Washington,,15,University of Maryland University College,Bachelor,Bachelor��셲 Degree Cyber Security Management and Policy 
Analyst,1377,California,,6,San Jose State University,Master,Master��셲 Degree Statistics 
Marketing Analyst,1378,Pennsylvania,,8,James Madison University,Bachelor,Bachelor's degree Marketing 
Analyst,1379,Missouri,,2,Maryville University of Saint Louis,Master,Master of Business Administration (MBA) Business 
Analyst,1380,Utah,,1,Utah Valley University,Bachelor,"Bachelor of Science (B.S.) Business, Management, Marketing, and Related Support Services "
Analyst,1381,Pennsylvania,Philadelphia,15,University of Delaware,Bachelor,Bachelor of Science - BS Business Administration 
Marketing Analyst,1382,New York,New York,13,Howard University,Bachelor,Bachelor of Business Administration (B.B.A.) Marketing 
Marketing Analyst,1383,New Jersey,,9,Ramapo College of New Jersey,Bachelor,"Bachelor of Science (B.S.) Management Information Systems, General "
Financial Analyst,1384,New York,New York,1,Cornell University,Bachelor,Bachelor of Science - College of Business Hotel Administration 
Marketing Analyst,1385,Massachusetts,Boston,4,Boston University,Master,Master��셲 Degree Public Relations; Corporate PR 3.85
Analyst,1386,Massachusetts,Boston,3,Emerson College,Master,Master��셲 Degree Integrated Marketing Communication (GPA3.5/4.0) 
Analyst,1387,,,2,Ecole h척teli챔re de Lausanne,Bachelor,Bachelor of Science - BS International Hospitality Management 5.53 / 6
Marketing Analyst,1388,California,,3,"University of California, Berkeley",Bachelor,Bachelor's degree Applied Mathematics and Music 
Analyst,1389,New York,New York,1,Cornell University,Bachelor,Bachelor of Science - BS Applied Economics & Management and Information Science Sophomore
Analyst,1390,New York,New York,5,The Chinese University of Hong Kong,Bachelor,Bachelor of Arts (BA) Business in Hotel Management 
Analyst,1391,California,,2,"University of California, Berkeley",Bachelor,Bachelor's degree Applied Mathematics 
Analyst,1392,California,,2,"University of California, Berkeley, Haas School of Business",Bachelor,"Bachelor's degree B.S. Business Administration, Minor in Data Science "
Marketing Analyst,1393,New York,New York,18,Carnegie Mellon University,Bachelor,"BFA Fine Arts, Minor in Business Administration "
Marketing Analyst,1394,California,,7,Northwestern University,Bachelor,"Bachelor's degree Economics, Business Institutions Program "
Financial Analyst,1395,Illinois,Chicago,4,Northwestern University,ETC," Economics and International Relations, English Literature Minor "
Marketing Analyst,1396,California,,1,"University of California, Santa Barbara",Bachelor,Bachelor��셲 Degree International/Global Studies 3.6
Analyst,1397,New York,New York,4,New York University,ETC," Finance, General "
Analyst,1398,Texas,,5,The University of Texas at Dallas,Bachelor,Bachelor's Degree Emerging Media and Communication 3.90 Summa Cum Laude
Marketing Analyst,1399,,,4,Columbia University in the City of New York,Master,Master of Science - MS Applied Analytics 
Data Analyst,1400,Pennsylvania,Philadelphia,3,University of Pennsylvania,Bachelor,Bachelor��셲 Degree Computational Biology 
Financial Analyst,1401,Pennsylvania,Philadelphia,2,The Wharton School,Bachelor,Bachelor��셲 Degree Finance and Statistics 
Analyst,1402,Washington,Seattle,1,North Carolina State University,Bachelor," B.S Economics: Data-Analytics, Minors: Statistics & Spanish Senior"
Data Analyst,1403,,,3,Fordham University,Master,Master Business Analytics 3.85
Analyst,1404,Massachusetts,Boston,0,Harvard University,ETC,"A.B. in Sociology, with a Secondary in Economics, expected in May 2017 Economic Sociology "
Marketing Analyst,1405,California,San Francisco,7,"University of California, Berkeley",Master,Master��셲 Degree Industrial Engineering and Operations Reserach 
Marketing Analyst,1406,Illinois,Chicago,22,Washington University in St. Louis - Olin Business School,Master,"MBA Business Administration and Management, General "
Analyst,1407,California,Los Angeles,2,University of Southern California - Marshall School of Business,Bachelor,Bachelor��셲 Degree Business Administration 
Analyst,1408,Maryland,Baltimore,4,Terappin Leadership Institute,ETC, Organizational Leadership 
Marketing Analyst,1409,Washington,Seattle,8,University of Washington,Bachelor,Bachelor of Arts (B.A.) Communication 
Analyst,1410,New York,New York,6,New York University,Master,Master's degree  GPA 3.79
Analyst,1411,North Carolina,,4,Duke University - The Fuqua School of Business,Master,"Master of Management Study Business Administration and Management, General "
Marketing Analyst,1412,California,San Francisco,8,"University of California, Berkeley",ETC," Economics, Operations Research Management Science (ORMS) double majors "
Marketing Analyst,1413,New York,New York,2,NYU School of Professional Studies,Master,Master's degree Tourism and Travel Services Management 
Financial Analyst,1414,Massachusetts,Boston,2,Babson College,Bachelor,"Bachelor��셲 Degree Business Administration and Management, General GPA: 3.20"
Marketing Analyst,1415,California,,7,"University of California, Berkeley",Bachelor,"Bachelor��셲 Degree Business Administration and Management, General "
Analyst,1416,New York,New York,2,Columbia University in the City of New York,Master,Master's degree Quantitative Methods for Social Science 
Marketing Analyst,1417,Florida,,5,University of Miami - School of Business,Bachelor,Bachelor's degree Majors in Marketing and Management 
Analyst,1418,California,Los Angeles,4,Duke University - The Fuqua School of Business,Master,Master��셲 Degree Master of Management Studies 
Marketing Analyst,1419,North Carolina,Charlotte,5,University of Virginia,Master,"Master Degree in McIntire School of Commerce Marketing/Marketing Management, General "
Analyst,1420,New York,New York,1,Cornell University,Bachelor,Bachelor's Degree Operations Research Engineering 
Marketing Analyst,1421,New York,New York,8,EF International Academy New York,ETC,High School Diploma  
Analyst,1422,Illinois,Chicago,1,University of Rochester,Master,Master of Science - MS Marketing Research 
Marketing Analyst,1423,Illinois,Chicago,4,University of Illinois at Urbana-Champaign,Bachelor,Bachelor's degree Industrial and Organizational Psychology 
Financial Analyst,1424,Washington,Seattle,6,Villanova University,Bachelor,Bachelor of Science (B.Sc.) Accounting and Finance 
Analyst,1425,California,Los Angeles,4,University of Southern California,Master,Master's degree Business Analytics/Statistics 3.8
Analyst,1426,Texas,Dallas,8,Pepperdine University,Bachelor,"Bachelor's degree Advertising, Business "
Analyst,1427,New York,New York,8,Rutgers Business School,Master,Master of Science Operations Research Business Analytics 3.82
Marketing Analyst,1428,California,San Francisco,4,"University of California, Riverside",Bachelor,"Bachelor of Science (BS) Business Administration, Marketing "
Financial Analyst,1429,California,,4,"University of California, Berkeley",Bachelor,Bachelor��셲 Degree Double major in Economics (Honors) and German 3.8
Analyst,1430,New York,New York,1,Emory University - Goizueta Business School,Bachelor,"Bachelor's degree Marketing, Finance 3.7/4.0 Dean's List"
Analyst,1431,California,San Francisco,8,"University of California, Berkeley",Bachelor,Bachelor of Arts (BA) Political Economy 
Analyst,1432,California,,6,"University of California, Berkeley",Bachelor,Bachelor of Arts (B.A.) Philosophy 
Analyst,1433,New York,New York,2,D체sseldorf University of Applied Sciences,ETC,Associate's degree International Business 2.26
Analyst,1434,California,San Francisco,5,Yonsei University,Bachelor,B.S. Bio-engineering 
Financial Analyst,1435,Nevada,Las Vegas,14,Saint Leo University,Bachelor,Bachelor's degree Accounting and Finance 
Marketing Analyst,1436,New York,New York,1,New York University,Master,Master's degree Marketing 
Analyst,1437,New York,New York,5,Rutgers University,Bachelor,Bachelor of Science - BS Supply Chain Management & Marketing Science | Minor: Business Analytics 
Marketing Analyst,1438,Michigan,Detroit,15,Carnegie Mellon University,Master,MBA e-Business / Marketing 
Analyst,1439,New York,New York,6,Columbia University in the City of New York,Master,"Master of Science - (M.S.) Strategic Communication 4.0, Summa Cum Laude"
Data Analyst,1440,California,Los Angeles,4,University of Southern California,Master,Minor Applied Analytics 
Analyst,1441,New York,New York,8,Rutgers Business School,Bachelor,Bachelor Finance 
Analyst,1442,Virginia,,4,The Johns Hopkins University,Master,Master's degree Finance 
Data Analyst,1443,California,San Francisco,5,"University of California, Berkeley",Bachelor,Bachelor of Science (BS) Industrial Engineering and Operations Research 
Analyst,1444,Massachusetts,Boston,1,Bowdoin College,Bachelor,Bachelor's degree Economics Major; Government & Legal Studies Major; Hispanic Studies Minor 
Data Analyst,1445,New York,New York,6,The University of Texas at Austin,Master,Master of Science (MS) Advertising and Public Relations 3.9/4.0
Analyst,1446,Florida,Miami,3,University of Miami - School of Business,Bachelor,Bachelor of Business Administration (B.B.A.) Majors in Management and Computer Information Systems. Minor in Education. 
Analyst,1447,Illinois,,4,Northwestern University,Master,Master of Science - MS Integrated Marketing Communication 
Marketing Analyst,1448,Illinois,Chicago,1,University of Chicago,Bachelor,Bachelor's degree Public Policy Analysis & Psychology 
Marketing Analyst,1449,California,San Francisco,3,The Ohio State University Fisher College of Business,Not Specification,  
Analyst,1450,Massachusetts,Boston,3,Boston University,Master,Master of Science - MS Applied Business Analytics 
Marketing Analyst,1451,New York,New York,21,Cornell University,Bachelor,Bachelor of Science (B.S.)  
Analyst,1452,Nevada,,12,Korea Advanced Institute of Science and Technology,Master,MBA Information Tech and Media 
Analyst,1453,Georgia,Atlanta,2,Emory University,Bachelor,"Bachelor's Degree Business Administration and Management, General Junior"
Analyst,1454,Illinois,Chicago,4,DePaul University,Bachelor," Business, Management, Marketing, and Related Support Services "
Data Analyst,1455,California,,1,Santa Clara University,Master,Master's degree Business Analytics 
Marketing Analyst,1456,California,Los Angeles,7,"Rutgers, The State University of New Jersey-New Brunswick",Bachelor,Bachelor of Science (B.S.) Electrical Engineering 
Financial Analyst,1457,Illinois,Chicago,10,Illinois Wesleyan University,Bachelor,Bachelor of Science Accounting and Finance 
Analyst,1458,California,San Francisco,3,"University of California, Berkeley, Haas School of Business",Bachelor,Bachelor of Science - BS Business Administration 
Data Analyst,1459,Florida,,5,University of Illinois at Urbana-Champaign,Master,Master of Science (M.S.) Statistics 3.85/4.0
Analyst,1460,Georgia,Atlanta,2,Emory University - Goizueta Business School,Bachelor," Bachelor of Business Administration (BBA), Strategy & Management Consulting, Marketing Distinction (top 20%)"
Marketing Analyst,1461,New York,New York,6,Syracuse University,Bachelor,"Bachelor of Science (B.S.) Supply Chain Management, Marketing "
Marketing Analyst,1462,California,,6,San Diego State University,Bachelor,"B.A International Business, Dual Degree - Emphasis in Italian, Western Europe. "
Marketing Analyst,1463,Texas,Dallas,6,"University of Arizona, Eller College of Management",Master,"Master of Business Administration (MBA) Business Administration, Management "
Financial Analyst,1464,Hawaii,,9,University of Westminster,Bachelor,BA Business Information management and finance 
Marketing Analyst,1465,Missouri,St. Louis,7,California State University-Hayward - School of Business and Economics,Bachelor,Bachelor of Arts - BA Political Science and Marketing 
Analyst,1466,California,,4,Emory University,ETC, International/Global Studies Junior
Marketing Analyst,1467,California,,3,"University of California, Berkeley",Bachelor,"Bachelor of Arts (B.A.) High Honors in Media Studies, Minor in Creative Writing "
Analyst,1468,Pennsylvania,Philadelphia,10,The Wharton School,Bachelor,Bachelor of Science in Economics Management & Finance 
Marketing Analyst,1469,,,9,Brandeis University,Master,Master of Arts Economics and Finance 
Analyst,1470,Minnesota,Minneapolis,9,Bethel University,Bachelor," Business, Management, Marketing, and Related Support Services "
Marketing Analyst,1471,Virginia,,6,St. Mary's College of Maryland,Bachelor,"Bachelor of Arts (B.A.) Economics, Mathematics Magna Cum Laude"
Analyst,1472,Texas,,6,Cornell University,Bachelor,Bachelor's degree Hotel/Motel Administration/Management 
Marketing Analyst,1473,California,San Francisco,8,Stanford Continuing Studies,ETC,Advanced Project Management  
Marketing Analyst,1474,Texas,Dallas,7,No School,Not Specification,No Degree
Marketing Analyst,1475,Massachusetts,Boston,8,Massachusetts Institute of Technology - Sloan School of Management,Ph.D, Digital Marketing Analytics 
Analyst,1476,California,Los Angeles,5,"University of California, Irvine",Bachelor,Bachelor of Arts (BA) Political Science and Government 
Marketing Analyst,1477,New York,New York,4,Mercy College,Bachelor,"Bachelor of Science in Business Adminstration, Finance and Marketing Member of Business Honors Program GPA: 3.9 Summa Cum Laude"
Marketing Analyst,1478,Massachusetts,,14,Northwestern University,Bachelor,"Bachelor's Degree Mathematical Methods to Social Sciences; Radio, Television & Film "
Data Analyst,1479,New York,New York,2,Purdue University,Master,Master of Science Business Analytics and Information Management 3.78/4.0
Financial Analyst,1480,California,San Francisco,9,"University of California, Berkeley",ETC,Political Economy  
Marketing Analyst,1481,Illinois,Chicago,8,University of Connecticut School of Business,Master,MBA Marketing and International Business 
Data Analyst,1482,California,Los Angeles,9,"University of California, Irvine",Bachelor,Bachelor of Arts (BA) - double major Criminal Justice and Psychology 
Analyst,1483,Michigan,,10,"University of California, Berkeley",Bachelor,Bachelor of Arts (B.A.) Communication and Media Studies 
Analyst,1484,California,,7,University of Oregon - Charles H. Lundquist College of Business,Bachelor,"B.S. Entrepreneurship Concentration, Minor in Computer Information Technology "
Marketing Analyst,1485,,,4,New York University - Leonard N. Stern School of Business,Master,Master's Degree Business Analytics 
Marketing Analyst,1486,California,,21,Harvard University,Bachelor,BA Psychology 
Marketing Analyst,1487,California,,6,"University of California, San Diego",Bachelor,"Bachelor of Arts Political Science, Psychology "
Marketing Analyst,1488,New York,New York,4,New York University - Leonard N. Stern School of Business,Master,Masters of Business Administration (MBA) Specializations in Marketing and Strategy 
Marketing Analyst,1489,California,,10,"University of California, Berkeley",ETC, International Business & Marketing 
Financial Analyst,1490,New York,New York,1,New York University - Leonard N. Stern School of Business,Bachelor,"Bachelor of Science - BS Finance, Computing & Data Science, & Marketing "
Analyst,1491,California,,12,"University of California, San Diego",Bachelor,Bachelor of Arts (B.A.) Economics 
Marketing Analyst,1492,Colorado,Denver,5,Seattle Pacific University - School of Business and Economics,Bachelor,Bachelor of Business Administration (BBA) Marketing 
Marketing Analyst,1493,New York,New York,4,Denison University,Bachelor,Bachelor��셲 Degree Communication 
Analyst,1494,New York,New York,4,Duke University,Bachelor,Bachelor's Degree of Science Economics with Finance Concentration and Computer Science 
Marketing Analyst,1495,California,,10,University of Miami,Bachelor,"Bachelor's degree Economics , History "
Analyst,1496,Washington,,5,Cornell University,Bachelor,Bachelor��셲 Degree Hotel Administration & Real Estate Minor 
Marketing Analyst,1497,California,San Francisco,15,Pepperdine University,Bachelor,B.S. International Business 
Marketing Analyst,1498,California,,6,University of Illinois at Urbana-Champaign,Bachelor,BS Psychology 
Marketing Analyst,1499,California,Los Angeles,10,Gemological Institute of America,Ph.D, Diamond Essentials Course and Lab 
Data Analyst,1500,New York,New York,3,University of Texas at Dallas - Naveen Jindal School of Management,Master,Master��셲 Degree Business Analytics 
Analyst,1501,,,2,Ecole h척teli챔re de Lausanne,Bachelor,Bachelor of Science - BS International Hospitality Management 5.53 / 6
Marketing Analyst,1502,Florida,,11,UNLV,ETC,"Undergraduate Hotel, Motel, and Restaurant Management "
Analyst,1503,Massachusetts,,2,Babson College,Bachelor,Bachelor of Science Data Analytics 
Marketing Analyst,1504,New York,New York,3,Fordham Gabelli School of Business,Master,Marketing Concentration in Communications and Media Management Cum Laude
Marketing Analyst,1505,Washington,,6,University of Virginia,Master,Master of Science (MS) Commerce - Marketing & Management 
Analyst,1506,,,0,No School,Not Specification,No Degree
Analyst,1507,,,0,No School,Not Specification,No Degree
Analyst,1508,,,0,No School,Not Specification,No Degree
Marketing Analyst,1509,Massachusetts,,14,Northwestern University,Bachelor,"Bachelor's Degree Mathematical Methods to Social Sciences; Radio, Television & Film "
Financial Analyst,1510,California,San Francisco,9,"University of California, Berkeley",ETC,Political Economy  
Marketing Analyst,1511,Illinois,Chicago,8,University of Connecticut School of Business,Master,MBA Marketing and International Business 
Analyst,1512,New York,New York,0,Cornell University,Bachelor,"Bachelor of Science - BS Industrial and Labor Relations; Minors: Business, Inequality Studies "
Financial Analyst,1513,California,San Francisco,9,University of Virginia Darden School of Business,Master,Master of Business Administration - MBA  
Marketing Analyst,1514,,,4,New York University - Leonard N. Stern School of Business,Master,Master's Degree Business Analytics 
Analyst,1515,Washington,,5,Cornell University,Bachelor,Bachelor��셲 Degree Hotel Administration & Real Estate Minor 
Marketing Analyst,1516,California,,21,Harvard University,Bachelor,BA Psychology 
Analyst,1517,California,,12,"University of California, San Diego",Bachelor,Bachelor of Arts (B.A.) Economics 
Marketing Analyst,1518,New York,New York,4,New York University - Leonard N. Stern School of Business,Master,Masters of Business Administration (MBA) Specializations in Marketing and Strategy 
Data Analyst,1519,California,Los Angeles,9,"University of California, Irvine",Bachelor,Bachelor of Arts (BA) - double major Criminal Justice and Psychology 
Marketing Analyst,1520,California,San Francisco,0,No School,Not Specification,No Degree
Marketing Analyst,1521,Colorado,Denver,5,Seattle Pacific University - School of Business and Economics,Bachelor,Bachelor of Business Administration (BBA) Marketing 
Marketing Analyst,1522,California,Los Angeles,0,No School,Not Specification,No Degree
Analyst,1523,New York,New York,0,No School,Not Specification,No Degree
Marketing Analyst,1524,New York,New York,7,Northwestern University,Bachelor,Bachelor's degree Statistics 3.75
Marketing Analyst,1525,California,,0,No School,Not Specification,No Degree
Data Analyst,1526,New York,New York,0,No School,Not Specification,No Degree
Analyst,1527,Massachusetts,,0,No School,Not Specification,No Degree
Analyst,1528,New York,New York,0,No School,Not Specification,No Degree
Marketing Analyst,1529,New York,New York,0,No School,Not Specification,No Degree
Marketing Analyst,1530,Washington,,0,No School,Not Specification,No Degree
Marketing Analyst,1531,California,,0,No School,Not Specification,No Degree
Marketing Analyst,1532,California,,5,Trinity College-Hartford,Bachelor,"BS Economics, Honors "
Marketing Analyst,1533,Illinois,Chicago,6,University of Illinois at Urbana-Champaign,ETC,Consumer Economics Economics With Honors
Marketing Analyst,1534,New York,New York,0,No School,Not Specification,No Degree
Analyst,1535,New York,New York,2,New York University,Master,Master of Science - MS Marketing Analytics GPA 3.9
Marketing Analyst,1536,Minnesota,Minneapolis,9,University of Central Florida,Bachelor,Bachelor��셲 Degree Business Marketing GPA 3.2
Marketing Analyst,1537,New York,New York,0,No School,Not Specification,No Degree
Financial Analyst,1538,Pennsylvania,,0,No School,Not Specification,No Degree
Analyst,1539,New York,New York,0,No School,Not Specification,No Degree
Data Analyst,1540,New York,New York,0,No School,Not Specification,No Degree
Marketing Analyst,1541,Texas,Dallas,0,No School,Not Specification,No Degree
Marketing Analyst,1542,California,,0,No School,Not Specification,No Degree
Data Analyst,1543,Massachusetts,,2,Worcester Polytechnic Institute,Master,Master's degree Data Science 
Marketing Analyst,1544,Minnesota,Minneapolis,2,St. Cloud State University,Bachelor,Bachelor of Science (B.S.) Global Business Management 3.92 GPA
Marketing Analyst,1545,Texas,Dallas,19,Cornell University,ETC,"Executive Education, HR & Marketing Marketing/Marketing Management, General "
Analyst,1546,New York,New York,5,University of Illinois at Urbana-Champaign - College of Business,Master,Master of Accounting Science (MAS) Accounting 
Marketing Analyst,1547,Texas,,0,No School,Not Specification,No Degree
Marketing Analyst,1548,Florida,,0,No School,Not Specification,No Degree
Marketing Analyst,1549,Massachusetts,,6,University of Minnesota-Twin Cities,Bachelor,Bachelor of Arts (B.A.) International and Intercultural Communication/Economics 
Analyst,1550,Illinois,,0,No School,Not Specification,No Degree
Marketing Analyst,1551,Nevada,Las Vegas,0,No School,Not Specification,No Degree
Marketing Analyst,1552,Texas,,0,No School,Not Specification,No Degree
Data Analyst,1553,New York,New York,0,No School,Not Specification,No Degree
Marketing Analyst,1554,Ohio,,0,No School,Not Specification,No Degree
Marketing Analyst,1555,Florida,Miami,0,No School,Not Specification,No Degree
Marketing Analyst,1556,Nevada,Las Vegas,0,No School,Not Specification,No Degree
Analyst,1557,New York,New York,1,Cornell University,Bachelor,Bachelor��셲 Degree Applied Economics and Management 
Marketing Analyst,1558,California,,0,No School,Not Specification,No Degree
Analyst,1559,New York,New York,0,No School,Not Specification,No Degree
Marketing Analyst,1560,Georgia,Atlanta,11,Savannah College of Art and Design,Master,Master of Arts (M.A.) Luxury Brand Managment 
Financial Analyst,1561,California,,0,No School,Not Specification,No Degree
Analyst,1562,Massachusetts,Boston,0,No School,Not Specification,No Degree
Analyst,1563,Georgia,Atlanta,0,No School,Not Specification,No Degree
Analyst,1564,California,San Francisco,0,No School,Not Specification,No Degree
Data Analyst,1565,Florida,Miami,0,No School,Not Specification,No Degree
Analyst,1566,California,San Francisco,0,No School,Not Specification,No Degree
Analyst,1567,California,Los Angeles,3,University of Illinois at Urbana-Champaign,Master,Master of Science - MS Statistics 3.93
Financial Analyst,1568,New York,New York,6,Massachusetts Institute of Technology - Sloan School of Management,ETC,  5.0/5.0
Analyst,1569,California,,0,No School,Not Specification,No Degree
Data Analyst,1570,New York,New York,0,No School,Not Specification,No Degree
Analyst,1571,California,San Francisco,0,No School,Not Specification,No Degree
Marketing Analyst,1572,California,San Francisco,0,No School,Not Specification,No Degree
Analyst,1573,Washington,Seattle,0,No School,Not Specification,No Degree
Analyst,1574,Illinois,Chicago,0,No School,Not Specification,No Degree
Analyst,1575,New York,New York,0,No School,Not Specification,No Degree
Marketing Analyst,1576,California,,0,No School,Not Specification,No Degree
Marketing Analyst,1577,New York,New York,0,No School,Not Specification,No Degree
Marketing Analyst,1578,California,San Francisco,0,No School,Not Specification,No Degree
Analyst,1579,California,San Francisco,5,"University of California, Berkeley",ETC, Cognitive Science Sophomore
